scorer,,,jesse,jesse,jesse,jesse,jesse,jesse,jesse,jesse,jesse,jesse,jesse,jesse,jesse,jesse,jesse,jesse,jesse,jesse,jesse,jesse,jesse,jesse,jesse,jesse,jesse,jesse,jesse,jesse,jesse,jesse,jesse,jesse
labeled-data,m3v1mp4,2018-Sal18.jpg,681.7884534378666,327.5260996242615,566.8206972597714,233.51700577674632,,,532.7620139935207,288.3431788394914,,,302.15364194471414,204.69825083467472,357.3951648033891,122.45899124055714,295.9233950057659,258.69372430556,343.68862153770283,330.13388920550057,231.26804152602756,229.37623715804082,,,536.3609670016689,254.0682998427488,468.63956188159057,242.9498601961688,418.4381222652141,237.55910157964513,363.5197688593794,234.52679985785056,317.36139820539563,230.8206533089906
labeled-data,m3v1mp4,2018-Sal19.jpg,870.0004772038126,234.30200824186775,732.7755740011696,140.59992881618237,807.5324242533558,113.46216810819698,702.5656139677519,215.8688122892739,654.4344912026457,274.24059947248776,464.470166246748,143.67212814161468,,,485.4635283038688,213.82067940565238,421.97140891160115,254.27130385717777,,,,,701.0413488680459,174.22745358228087,634.585381519264,159.27486092880494,583.0820068239581,158.85951113287507,532.8246815164417,165.92045766368312,489.6283027397335,175.8888527660004
labeled-data,m3v1mp4,2018-Sal20.jpg,813.2926226289817,243.6528596800731,706.1323752790709,163.90569886153486,757.6357499743767,155.5987029429371,663.7666960942223,229.94631641438684,574.4664899692966,297.64833315095836,430.04001053046835,95.25473485004554,383.4449874280783,34.834814783210135,419.80626296945655,157.19296650061472,360.8265919474126,200.38934527732295,370.19085097213224,115.78399420117668,,,669.0078117250894,191.85095297625818,606.0277255537271,175.46588990728586,547.6559383705132,160.10489328012432,486.7239850827724,140.6476308857197,446.7853938521524,130.40696646761202
labeled-data,m3v1mp4,2018-Sal21.jpg,688.0219289407328,269.0870796201805,590.1824936585132,173.1413108272941,689.284373266955,140.94898050862827,542.840831425181,229.9513055072926,524.5353886949592,311.3789645486238,,,,,330.75018461985314,159.88564540196109,308.0261867478538,223.63908387618167,273.30896777674354,136.53042536685058,,,,,,,,,,,,
labeled-data,m3v1mp4,2018-Sal22.jpg,787.9496100295947,297.64995895246386,664.2300660598202,166.35574902535618,667.3861768753757,80.50953484224728,615.9701518720361,226.1094874502661,,,406.69142351049356,127.21997491246829,446.4584197864925,62.835314275136625,390.2796472696051,193.49830203913325,394.6982024113828,249.6770745560207,316.65104964528217,136.8722561292928,114.66573603811979,352.1984626125847,628.2589491737655,189.2430955450784,577.5676603041323,173.88209891791686,523.2921388881615,167.73770026705225,459.2879862749885,164.66550094161994,420.3734614861792,159.0331355116607
labeled-data,m3v1mp4,2018-Sal23.jpg,751.4368159994755,207.15832136814055,611.1397134714001,169.77989624204747,681.8002979563432,134.9616372204813,564.5446903690101,251.70521158690903,528.1903316847278,345.40729101259444,338.7380399497355,169.77989624204747,330.03347519434396,73.00561749092975,364.3397009950047,241.46454716880132,,,246.8926384664806,184.0523081472763,,,582.3348758528462,209.24513925677675,512.1863245888085,205.14887348953368,458.42283639374307,206.17293993134444,406.7074810822992,204.1248070477229,366.7688898516792,200.54057450138524
labeled-data,m3v1mp4,2018-Sal24.jpg,874.4649231087199,297.2728145142718,,,,,731.0956212552121,298.29688095608253,755.1611826377653,361.7890003483503,488.53691943501076,171.40522615563395,449.4940386176014,127.79349758299585,491.44436800652,240.76864207592507,499.33601412918784,307.63995922063685,429.86090196860937,195.06059637095356,78.67182627621975,41.87138862727924,713.9228832941651,254.92803396163123,649.5707023094141,244.14651672858395,595.6631161441776,227.63731846548023,543.5324337809071,213.85237825876092,502.810157435467,205.37995834796465
labeled-data,m3v1mp4,2018-Sal25.jpg,,,311.69884367096654,247.3816036305436,372.92739349274274,183.628165156323,299.0744004087447,314.9223750834308,329.37306423807723,358.47670433809634,114.12630661719392,164.0602780998791,143.16252612030428,95.25706232076976,91.40230874519452,218.97660629054434,105.53920755292476,306.9700878811309,,,,,291.3917861965124,276.0002816330957,236.5656131337673,253.9867424488117,191.7078351733395,236.12670122382656,151.41890496814048,214.11316203954254,115.28347272224033,192.51497265118843
labeled-data,m3v1mp4,2018-Sal26.jpg,756.9795135823189,226.42534784869662,590.4542388125992,185.96126239063398,,,611.6304640614806,270.19745238597943,687.4113807554775,306.5518110702617,,,413.47360757109664,124.78001764885015,308.5067972854928,242.54765845708866,229.0100206521034,320.02353834750494,267.0441149837785,191.54432297456802,,,579.8327803515049,228.03840090893374,522.3409834268422,230.1904035888071,473.6978274408306,232.75056969333403,409.1816416067521,232.23853647242865,356.9542530744029,216.3655066243617
labeled-data,m3v1mp4,2018-Sal27.jpg,725.2151028402471,230.0773093578382,569.877036333595,184.19304816956816,,,586.7741326234727,260.99803130537583,611.8637604478366,287.1117255715505,343.9196657203033,199.7838517262163,379.89932901763575,113.93763754310743,335.7137775998591,275.5305112995477,,,270.8492495478174,219.10703731192893,,,561.5449508999691,220.9369035202547,510.3327440429944,226.66458455031108,458.1097699454216,235.08764488862928,408.91909756964327,239.46763626455473,356.0222786450049,236.77225695629292
labeled-data,m3v1mp4,2018-Sal29.jpg,819.7645303769402,82.33199993383361,682.0275939533918,119.1983918390213,615.2860423327043,174.8898208464651,707.6627497471926,191.56135679996748,723.705376148367,249.31574601062073,449.25556974308086,171.99872965390762,443.1111710922162,79.83274989093837,451.3037026267024,246.2435466851884,484.073828764647,288.7423040203353,369.8904205027462,216.54561987267607,,,684.775598624518,158.66353063956316,,,567.8635211286613,196.3988409552287,524.0636073694067,203.1372892258833,470.1560212041702,203.474211639416
labeled-data,m3v1mp4,2019-Sal01.jpg,649.3125496399947,362.9168764200911,520.1387383700253,319.34016900371586,531.8110707136972,230.63044319180918,518.5608944232648,385.0674598821933,580.004880931911,476.2093732033518,298.3866094339495,271.3960848411979,362.3907620471225,248.86662312136096,249.23142022703254,308.2624767463856,,,223.41961387474444,246.74197059777356,,,505.9035016184599,349.146606053946,445.518083435565,340.6982432474435,378.5845314548912,326.3032488008713,332.096978178131,314.18776804269385,289.4907510173542,293.0210894420213
labeled-data,m3v1mp4,2019-Sal02.jpg,834.9254804075429,318.57268501142556,701.3621027776126,287.50670839393894,785.3146504713882,228.80304722460716,699.4984653273912,362.19039645007615,717.3585065523762,431.1384625744374,418.1904067488955,306.43617618705025,431.06625042272196,263.239797410342,411.12946021808744,372.4767937399023,,,346.9524957729691,325.1542762803934,,,681.9708850174587,328.5651962650657,627.7263919172758,333.2821132709855,570.1126592031793,336.31441499278003,506.8991953648491,335.9375982016684,432.77626438764895,335.26375337460297
labeled-data,m3v1mp4,2019-Sal03.jpg,1083.636874475771,549.8800573426006,,,751.9098853315601,398.7531187845016,841.9360567426693,605.5859287089703,827.417946991114,695.2194758707458,470.1462026702344,471.13560796630713,446.15976047201286,331.0042877556441,475.354591182277,565.3262723283377,526.0458800519101,626.7702588369839,354.11820188284923,510.6304580186081,,,808.8262505577724,535.6950259114922,733.710813147552,532.5389150959368,650.3894876168877,529.3828042803814,575.9052723697785,524.3330269754927,499.527390633336,523.7018048123815
labeled-data,m3v1mp4,2019-Sal04.jpg,830.3757500868128,213.92106677819737,707.4738456038648,261.15423897914934,736.5483313189568,237.4793006111458,724.0878374410603,327.6102063279312,686.2910060114406,407.35736714646947,457.99826977775194,281.6052885506448,479.7866234859396,199.8989621449413,468.14720406457144,353.33194897915416,514.2264219716814,420.87272043204126,388.24758797196944,323.0979038436877,,,702.1834340521546,301.5417970152239,653.172158132428,311.0948423216113,599.5920344574726,314.41764068905036,533.1360671086907,314.8329904849803,475.81779527036633,317.3250892605596
labeled-data,m3v1mp4,2019-Sal05.jpg,1089.302419130276,461.4624344265924,801.5150342686203,425.9686569603215,802.4743255514925,329.08023739023076,828.3751901890415,568.9030581082772,,,428.03998397791196,400.5646394594197,496.5176670607873,318.080157564138,375.9035661761773,528.960295239811,348.6681240409428,664.3593504264054,255.44409783009814,440.6957381301736,,,800.7275053105955,494.59214370475263,714.2500689643755,505.95414264075237,609.4671898879337,495.8545880309749,504.053088648381,477.54914530075314,424.51909609638307,466.81836852786455
labeled-data,m3v1mp4,2019-Sal06.jpg,467.2058833924873,238.03169572311452,358.71686623494884,208.04560091870172,357.70609899435067,168.62567853537251,352.98918520489246,258.5839629486109,,,207.1017801452212,210.40405781343082,237.76171977669947,163.90876474591434,216.19868531060484,253.53012674562,249.2170818368122,298.34080774547283,156.6889414559006,253.62960563816546,,,349.75221293385346,232.15525131822488,316.7192180644624,230.1599697489328,287.01169247722476,227.49959432321003,253.5353017035465,228.38638613178432,224.0494740684524,229.05147998821502
labeled-data,m3v1mp4,2019-Sal07.jpg,483.65530178155905,291.819038383558,392.6862501277225,228.81454705293783,,,382.12497170833853,282.8290380221959,385.73529773790005,339.53787782873275,248.26345208852814,187.03431943439975,293.3585903234116,152.59803205503425,229.95209292648457,226.11677257129872,254.54944105460282,270.66530307000176,190.89979929846666,180.01775473231356,,,375.8872521140871,253.00229739690474,342.99642534853535,244.22700167161162,305.13354527221423,236.49309913380105,272.11514874600687,223.01620259249194,245.8352004904541,209.87622846471552
labeled-data,m3v1mp4,2019-Sal08.jpg,1137.782727795744,876.4561575300011,972.8137640051807,699.0367059061878,1115.9943740875565,695.145928458297,905.8923919014616,776.8522548640005,852.1996631205707,902.1352886860793,547.3525243415703,560.0765824641253,441.5233777589448,457.36005783981216,574.5879664768048,661.2367961092821,616.6083629140238,742.9431225149856,457.0864875505074,601.3188234117661,,,927.160154494887,718.144468479614,854.3454822502326,682.1651126794371,752.0874918262354,650.6040045238824,676.9720544160151,627.2487844887719,592.3882845591284,615.8867855527722
labeled-data,m3v1mp4,2019-Sal09.jpg,489.49625224861495,246.90412232126727,423.6300200388762,237.6117908062004,437.56851731147646,211.92122720572135,425.81645098359775,279.42728262400135,399.5792796469383,345.2935148337402,314.58177667088535,222.03347032505883,356.39726848868634,192.78995643940718,302.2831026068262,260.8426195938676,322.23428497741105,299.65176886267636,264.4271337357013,223.39665316384026,97.9861056521429,106.27618155607932,413.39654082319987,258.77004436414177,389.11863015260974,260.02889899150574,363.94153760533106,256.4321714847516,338.22493593203933,250.3177347232697,313.9470252614492,240.24689770435822
labeled-data,m3v1mp4,2019-Sal10.jpg,422.45900624144974,226.80695059919123,355.0628287898062,190.44848644764664,382.7750728077517,160.51926290826546,353.5109431248012,233.01449325921104,388.3175216113408,261.3918311335873,219.2186264370605,208.2642185882744,228.9733363313773,155.27840802596248,219.44032438920405,244.40098478767538,227.82500522019353,286.0275267773419,175.24239564878752,225.11912933457535,5.56188489994538,299.86393113316996,347.8041152487853,212.8155148987246,319.2050794222655,216.36268213302162,287.05887636144865,219.6881514151751,254.69097534848825,224.1221104580464,227.2004292826863,225.2306002187642
labeled-data,m3v1mp4,2019-Sal11.jpg,889.8631409008042,499.68110699565045,,,756.8151092592145,419.8615326882987,738.7770539652611,506.4988588728929,,,553.7808617622495,393.9245885866178,508.95902739545625,332.4312182663222,559.5755902980505,463.2171138837027,519.452263635909,534.2058387373252,,,,,730.0067334614733,463.13169064634934,690.5868110781441,447.2963372103111,652.5145783489459,437.8625096313947,609.051587003224,429.1025268795438,568.6208973792966,427.75483722541287
labeled-data,m3v1mp4,2019-Sal12.jpg,742.1857157846605,382.5540077459859,626.4662078600436,311.3813900401375,677.669529950582,291.9241276457329,583.9674505248967,369.241144002446,559.9018891423436,420.4444660929845,386.8346604763236,298.5805595175029,430.86951747418664,253.00960285692366,401.1715906616744,366.16894467701366,467.223876158469,400.98720369857983,317.9388193948375,338.76894039206763,,,597.253714482071,337.58590250088014,555.3033850931524,327.61750739856285,500.91413780151555,321.8349742183119,452.85403142631003,323.6384193298711,404.2688932901024,328.05443316967103
labeled-data,m3v1mp4,2019-Sal13.jpg,715.4906713002681,298.51932116933614,585.4342331903005,244.75583297427076,,,567.615003833279,325.4806032225249,,,399.8276418939804,258.76996534304476,423.0752666428672,203.63322300063032,401.06172745858316,331.1456103511056,430.55156296960513,382.2336352504816,334.0428727405984,315.70598255611395,36.94821174654334,461.11816692171226,569.2143899109311,283.02643967886456,526.1733618917441,284.9253156430558,487.42728433548035,287.62069495131766,446.996594711553,292.0006863272431,407.9135947417565,293.6852983949068
labeled-data,m3v1mp4,2019-Sal14.jpg,729.2638930370053,145.76635581275812,546.4680331737832,205.67424265868814,,,606.8879532406186,273.2626278181989,674.9883716210347,301.93648818890046,304.2763196855362,250.22113287745663,327.8298478471839,189.80121281062122,302.22818680191466,314.73731871153507,270.9941603266862,384.37383675466737,229.07424770808572,285.8919766888828,,,572.237001577997,238.6399490208447,506.196384025145,258.99208902140913,442.2325154519424,272.6986322870954,372.03839993979153,278.09817963418396,322.1964244282051,283.4977269812725
labeled-data,m3v1mp4,2019-Sal15.jpg,753.8138139699859,297.0908769288437,590.9872497220736,235.64689042019754,624.2694090809237,183.93153510875368,576.1382863158174,317.57220576505915,500.8694028427259,413.8344512952715,320.1216758631251,211.58132903764448,344.1872372456782,113.2709506238106,318.0735429795036,281.2178470807768,299.64034702690975,393.8651556799614,253.59399301561803,242.62690398183048,,,567.0839767651238,273.44117410798344,508.4472822919216,259.04918485787306,454.2027737131524,246.58305555716208,393.8936616907941,245.5722883165639,339.31223069849216,246.91997797069484
labeled-data,m3v1mp4,2019-Sal16.jpg,715.548430174883,481.2419010626784,585.5438619284837,455.0898529397931,654.9072778487748,437.22981171480797,544.4242321314248,549.3742566158774,553.3044298467362,614.2655256502542,264.1510679068106,456.07565285760427,205.77928072359677,387.4632012562827,282.5842638594045,533.3926692143174,338.3958849380914,604.5652869201658,198.65039437067975,498.0474072506047,,,546.3096575692114,493.78753001140285,482.3457889960089,492.95683041954305,414.64377225943724,491.2954312358235,353.17200246181403,488.38798266431434,292.9462820519803,490.04938184803393
labeled-data,m3v1mp4,2019-Sal17.jpg,,,699.2319398742011,132.42495058117441,679.0328306546461,18.173739058066275,730.1618258666447,215.11505394872785,786.9718205466432,321.16037735139173,432.8561870413191,181.6602793038398,482.72273792709564,88.23939916339778,413.2882999848752,270.6626043025042,408.8697448430976,377.97037203139024,345.09623372170694,226.9058428290361,,,702.592678223691,175.83996910932393,631.6659827233664,198.3896450312908,571.0001404510072,210.14619490998473,502.89972207059094,220.8988925489978,438.89556945741776,222.9470254326193
labeled-data,m3v1mp4,2019-Sal18.jpg,730.4592137985939,482.83174453157267,551.2877201929642,380.02446563734577,518.4750863145032,270.3721195118557,525.9513826412411,466.41722319076223,537.9965267232078,515.8438489064188,242.7760929644607,293.61269054497586,219.75310217552823,208.23576636935138,,,316.9581462481099,440.873157343091,168.2947666831655,322.6617117553464,,,533.2906248330445,420.26049676924663,471.8161367643586,398.7978885439994,406.60621880336635,373.04620119634643,335.1660539034258,350.6173122161325,271.33342714194015,335.6767269123599
labeled-data,m3v1mp4,2019-Sal19.jpg,,,650.9350402286876,214.55057913095203,696.0680586242191,97.82725569423268,651.7131957182658,327.3831251197807,688.2865037284379,396.6389636922342,,,,,317.1063351996704,361.6219666612184,369.24275300140505,432.43411621282814,211.27718861704486,308.7073933699056,,,635.068066371345,272.7120753498823,560.5838511242359,284.70529644899307,479.7874142460158,290.38629591699294,392.6787557366847,300.4858505267704,323.24431779446434,303.6419613423259
labeled-data,m3v1mp4,2019-Sal20.jpg,,,691.0505231143841,130.35051773683804,683.3700248008033,40.74470407839571,684.0209889105963,225.92029109310502,683.508955689691,302.2132410080073,,,,,410.57742747835755,191.98394427079833,314.5124681856495,186.28102348193124,,,,,673.0216650516995,176.24681357998344,620.3247934665876,167.84313630734843,558.4376738730343,162.02823916433002,494.05845550390194,155.7979922253817,428.01783795104996,153.7212432457323
labeled-data,m3v1mp4,2019-Sal21.jpg,1175.0392728539705,469.9987914789059,929.92029363686,454.4356816873433,906.5756289495162,355.60993451092094,956.3775802825164,559.4866727803908,1038.8620621777982,689.4386395399383,550.1804147227331,496.4560781245623,649.0061618991555,420.19684014590564,523.7231280770767,605.3978466655003,556.4056586393581,734.5716579354698,418.50279572887877,553.7961708663495,,,926.6426498573683,504.663930164258,838.271547021815,517.2883734264798,755.5814436542616,525.494261546924,648.9048980884866,541.2748156247014,556.1152401111557,548.8494815820345
labeled-data,m3v1mp4,2019-Sal22.jpg,406.6950374298973,286.47376244209113,325.1598133549771,305.67834001345665,,,354.4720633323244,328.58906413368214,355.1459081593899,363.62899514108585,235.87537376880414,346.7828744644495,,,,,,,200.07684741259493,361.52270340044237,,,336.7578767632669,323.4138494197527,311.9277061231877,337.38082040479725,291.9748904302669,350.4609995812676,267.80981364661835,361.3241992363022,242.536247102252,366.42325213560423
labeled-data,m3v1mp4,2019-Sal23.jpg,225.79620268085537,227.9238659542341,,,,,161.0231859434774,270.5592693763057,185.62053407159559,280.12490475946277,32.02376020490179,263.99997654214076,59.900754750102436,242.1356670949246,,,,,,,,,147.4048256879512,254.02073957178078,118.65031820670595,266.9817635807568,91.31518915537482,277.232436975006,59.12447796992568,281.54850998311093,28.012785036502773,281.548509983111
labeled-data,m3v1mp4,2022-Sal02.jpg,343.2434114399201,1758.9579951670685,444.9282874243718,1566.1404473097596,548.5317459745678,1633.2908371108124,322.139003216732,1566.1404473097593,230.04704006100226,1657.273119182617,497.193910493373,1178.205302761992,563.337127107514,1236.5669644803518,,,,,395.76048136739195,1063.129880203632,389.28364402724793,427.76659351941447,380.43152254919664,1542.873738487836,378.8752115700404,1464.2800340404447,394.43832136160296,1380.2392411660067,403.77618723654047,1290.7513598645219,410.7795866427437,1209.0450334588184
labeled-data,m3v1mp4,2022-Sal03.jpg,,,,,449.1740910864993,1735.7559569695038,,,,,,,545.1032193737178,1253.2324416847946,,,287.0538642811,1305.0341709598927,401.75752261000633,1145.6656062280883,294.2141328518912,565.725528582131,364.35921071344455,1565.7132884908126,376.98365397566647,1490.5978510805924,388.97687507477724,1420.5321909752608,400.338874010777,1339.7357540970406,410.4384286205544,1271.5637604810424
labeled-data,m3v1mp4,2022-Sal04.jpg,550.9182100466716,1888.6122907812792,592.8126204673542,1687.6700762036958,,,457.552549582376,1711.6523582755005,336.6818479404806,1825.8080209372906,,,,,,,,,565.4977013889222,1143.5151761901957,740.338142788439,454.6459976010407,526.3890911282394,1676.786827602761,507.20326547079566,1587.5727382956477,511.0404306022844,1483.9692797454518,521.5926347138784,1376.528656063767,547.4934993514273,1271.0066149478266
